Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0016722408026755853;late;True;['II', 'III', 'IV'];['II'];['V', 'I', 'II', 'III', 'IV'];['I', 'II'];0.08494493467296621;0.06507477001127503;0.10671965938420627;[('contra III', 0.06582910447604956), ('ipsi VII', 0.015333275121631091), ('contra IV', 0.004886861634701549)]
0.0016722408026755853;late;True;['I', 'II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.08229764126843057;0.06682305309673761;0.09997491107068719;[('contra IV', 0.04357310124571659), ('ipsi V', 0.022243343474689065), ('ipsi VII', 0.015549511882560084)]
0.0016722408026755853;early;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.05166071923448236;0.04247615370416338;0.06188762877210237;[('contra III', 0.0152168453619976), ('ipsi V', 0.013002906116281838), ('ipsi VII', 0.011596323905031602)]
0.0016722408026755853;early;False;['II', 'III', 'IV'];['II'];['V', 'I', 'II', 'III', 'IV'];['I', 'II'];0.07396252079267826;0.05563134516274012;0.09277900217072353;[('contra III', 0.056863185132036406), ('ipsi VII', 0.013847604101238482), ('contra IV', 0.0037025153601257252)]
0.0016722408026755853;early;False;['II', 'IV'];[];['III', 'I', 'II', 'IV'];[];0.08888951229250938;0.06396436961102643;0.1252670488793299;[('ipsi V', 0.05223859037074676), ('contra III', 0.015078823481479405), ('ipsi VII', 0.011529536041872443)]
0.0016722408026755853;late;False;['II', 'III', 'V'];[];['IV', 'I', 'II', 'III', 'V'];[];0.04764232414192909;0.03802970826449445;0.05816958422379287;[('contra III', 0.018468099352861294), ('ipsi VII', 0.01495395893142458), ('contra I', 0.00822315736634852)]
0.0016722408026755853;late;True;['II', 'III'];['II', 'III', 'IV'];['IV', 'I', 'II', 'III'];['I', 'II', 'III', 'IV'];0.07681930564713334;0.049322730565300045;0.10852415966768705;[('contra V', 0.03656109307428384), ('ipsi V', 0.025221648327670418), ('ipsi VII', 0.016606462675356534)]
0.0033444816053511705;late;False;['II', 'V'];[];['IV', 'III', 'I', 'II', 'V'];[];0.04406768494040212;0.03508170407935616;0.05403112874596618;[('contra III', 0.01708043337235542), ('ipsi VII', 0.013535959570690934), ('contra I', 0.007886143492092856)]
0.0016722408026755853;late;True;['II', 'III', 'V'];['II', 'III', 'VII'];['IV', 'I', 'II', 'III', 'V'];['I', 'II', 'III', 'VII'];0.07366433542418577;0.05555777848373937;0.09472762049264492;[('contra IV', 0.05347564700701418), ('ipsi VII', 0.0182342324769523), ('contra V', 0.005508057140598855)]
0.09197324414715718;early;False;['II'];[];['IV', 'III', 'I', 'II'];[];0.04253959763645786;0.034627967268927716;0.05118741458260749;[('contra III', 0.01268398963413594), ('ipsi VII', 0.009322862256246185), ('ipsi V', 0.008448360594983016)]
0.01839464882943144;late;True;['II'];[];['IV', 'III', 'I', 'II'];[];0.05137772561933973;0.04169674179272305;0.06108951473930206;[('contra III', 0.015637266251806958), ('ipsi VII', 0.010833575523316687), ('ipsi V', 0.010779177479286365)]
0.0016722408026755853;late;False;['II'];['II'];['IV', 'III', 'I', 'II'];['I', 'II'];0.08052612223608219;0.0646558713824873;0.09745043384632988;[('contra III', 0.05044441051085388), ('ipsi V', 0.013647245151929787), ('ipsi VII', 0.01255451077257333)]
0.03177257525083612;late;False;['II'];[];['IV', 'III', 'I', 'II'];[];0.04914591003665135;0.040140218865756874;0.05801247356109738;[('contra III', 0.014345402460407622), ('ipsi VII', 0.01085341203881578), ('ipsi V', 0.010813587494953866)]
0.05852842809364549;early;False;[];[];['I', 'III'];[];0.07394080857934708;0.06593141633042722;0.08329936498633168;[('ipsi IV', 0.03256231909722538), ('ipsi II', 0.01970509329783266), ('contra III', 0.007849265546275287)]
0.0033444816053511705;early;False;['II'];['II'];['IV', 'III', 'I', 'II'];['I', 'II'];0.06889522875842705;0.05493619036086935;0.08363870362342314;[('contra III', 0.043135556345760794), ('ipsi VII', 0.011048169907333623), ('ipsi V', 0.01091801163709036)]
0.015050167224080268;early;False;['III'];[];['IV', 'I', 'III'];[];0.07396650259360789;0.062331678727459726;0.08545753326815492;[('ipsi II', 0.03737497896802262), ('contra III', 0.01140948444618238), ('ipsi VII', 0.008231707204100278)]
0.015050167224080268;late;False;[];[];['I', 'III'];[];0.09950610741866558;0.0801777557264993;0.12125935130737311;[('ipsi IV', 0.0449671431841827), ('ipsi II', 0.028772680759659563), ('contra III', 0.009891785244532124)]
0.005016722408026756;late;True;['II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.06014660475622835;0.049098209873682075;0.07165393770835939;[('contra III', 0.017522263900872692), ('ipsi V', 0.01496786152844357), ('ipsi VII', 0.012453452656628814)]
0.0033444816053511705;early;False;['I', 'II'];[];['IV', 'III', 'I', 'II'];[];0.04661914393082046;0.037799120003852195;0.05691477670972687;[('contra III', 0.01381855206213479), ('ipsi VII', 0.010285217850762637), ('ipsi V', 0.009637860586304118)]
0.0016722408026755853;early;True;['II', 'III', 'IV'];['III'];['V', 'I', 'II', 'III', 'IV'];['III'];0.09159482683457655;0.07267255255756812;0.11257302320309459;[('contra IV', 0.05457115433027808), ('contra II', 0.01442925720775419), ('ipsi VII', 0.013534792453940445)]
0.0016722408026755853;late;True;['I', 'II'];['I', 'II', 'III'];['IV', 'III', 'I', 'II'];['I', 'II', 'III'];0.07690629981744493;0.0630104325746143;0.09409195629654732;[('contra IV', 0.0391874826652896), ('ipsi V', 0.018720646696825723), ('ipsi VII', 0.01506846908655089)]
0.030100334448160536;early;False;['II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.05055340896912275;0.041429385992379976;0.0601425082075772;[('contra III', 0.014496297313928116), ('ipsi V', 0.011897956106000054), ('ipsi VII', 0.010944820913910008)]
0.0016722408026755853;late;True;['I', 'II', 'III'];['II'];['IV', 'I', 'II', 'III'];['I', 'II'];0.0982427089829353;0.07894187234684233;0.11838740176730901;[('contra III', 0.06065085482956591), ('ipsi V', 0.018960934946305116), ('ipsi VII', 0.014266637645715006)]
0.006688963210702341;early;False;['II', 'III', 'IV'];[];['I', 'II', 'III', 'IV'];[];0.09741882690632936;0.070296957894366;0.13714638755304123;[('ipsi V', 0.05619838729709075), ('contra III', 0.01627187990937429), ('ipsi VII', 0.012647397324720571)]
0.0016722408026755853;early;True;['II'];['II'];['IV', 'III', 'I', 'II'];['I', 'II'];0.07078486462015171;0.05560942379101347;0.08647468372629487;[('contra III', 0.04453376573411835), ('ipsi VII', 0.011034934725505506), ('ipsi V', 0.010894666275975922)]
0.0016722408026755853;early;False;['III', 'IV'];[];['II', 'I', 'III', 'IV'];[];0.07736633967111166;0.055729927819241604;0.10509094266590238;[('ipsi V', 0.041422587326148765), ('contra III', 0.013949334207962938), ('ipsi VII', 0.01044400418888004)]
0.0016722408026755853;early;False;['II', 'III', 'IV'];['II'];['V', 'I', 'II', 'III', 'IV'];['I', 'II'];0.07610276351153285;0.05807190966791688;0.094259398464033;[('contra III', 0.05687473763551987), ('ipsi VII', 0.013849991946671424), ('contra IV', 0.0037036203840722665)]
0.0016722408026755853;late;True;['II'];['II'];['IV', 'III', 'I', 'II'];['I', 'II'];0.08262709365760404;0.06689638224448466;0.10079070228233067;[('contra III', 0.052017668432749034), ('ipsi V', 0.013615486109995488), ('ipsi VII', 0.012538924115845661)]
0.010033444816053512;early;False;['II', 'V'];[];['IV', 'III', 'I', 'II', 'V'];[];0.0414523512961122;0.033493943414819476;0.051936906601183705;[('contra III', 0.015325378834587433), ('ipsi VII', 0.011767810390818475), ('contra I', 0.007453615398091522)]
0.0016722408026755853;late;False;['V'];[];['I', 'IV', 'III', 'V'];[];0.08809491664097162;0.0707690216968114;0.10799829210068188;[('ipsi II', 0.052395873754140024), ('contra III', 0.014059523601458778), ('ipsi VII', 0.010632194218027802)]
0.0016722408026755853;late;False;['II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.08121736848681685;0.06664834794703513;0.09960431561121799;[('contra IV', 0.04127750197160997), ('ipsi V', 0.021463577419282183), ('ipsi VII', 0.015244851490210286)]
0.0016722408026755853;early;False;['II', 'III', 'IV'];['IV'];['V', 'I', 'II', 'III', 'IV'];['III', 'IV'];0.07896398436802604;0.05198306221906784;0.11373750073887318;[('contra V', 0.05096877853079272), ('ipsi VII', 0.01407326736540334), ('contra I', 0.00893953843808354)]
0.0033444816053511705;early;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.05350411410945531;0.043580153427691753;0.06441294794256314;[('contra III', 0.015219160474427165), ('ipsi V', 0.013007543890565756), ('ipsi VII', 0.0115985385678287)]
0.0016722408026755853;early;False;['II', 'III', 'V'];[];['IV', 'I', 'II', 'III', 'V'];[];0.04569362414547618;0.036772939011609544;0.05709150361968296;[('contra III', 0.01690664033383063), ('ipsi VII', 0.013301569243867446), ('contra I', 0.007851363858575228)]
0.0033444816053511705;late;True;[];[];['IV', 'I', 'III'];[];0.06154281300298822;0.04782331446808917;0.07538481829551812;[('ipsi II', 0.028645925297078562), ('contra III', 0.010761895713375751), ('ipsi VII', 0.007082369806312474)]
