Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0036363636363636364;early;False;['IV'];[];['III', 'II', 'IV'];[];0.05336750800095222;0.04484896184947124;0.06429833836654751;[('ipsi VII', 0.01318419102924169), ('ipsi I', 0.012116967978892793), ('ipsi V', 0.012037475168397116)]
0.0036363636363636364;early;True;['II'];['II'];['III', 'II'];['III', 'II'];0.0713234195400419;0.059662071988023216;0.08326742805356302;[('ipsi I', 0.017748852423338016), ('ipsi VII', 0.013486936248417715), ('contra I', 0.01030065830797509)]
0.0018181818181818182;early;False;['III', 'IV'];[];['II', 'III', 'IV'];[];0.08398268616415779;0.07019764901678137;0.1002835791857298;[('ipsi V', 0.029618796287488102), ('ipsi I', 0.020266724040351698), ('ipsi VII', 0.016355253265724432)]
0.01090909090909091;early;False;['II', 'V'];[];['III', 'II', 'V'];[];0.07485375280444159;0.06392629004233011;0.08845438127522373;[('ipsi I', 0.022970988289515715), ('ipsi IV', 0.019566934255177495), ('ipsi VII', 0.01521995395745644)]
0.0018181818181818182;late;False;['V'];[];['III', 'II', 'V'];[];0.07331594521172562;0.05730711953392611;0.09156654773444972;[('ipsi IV', 0.020941901642210697), ('ipsi I', 0.01840023096815158), ('ipsi VII', 0.016086780263037396)]
0.0018181818181818182;late;False;['II', 'III'];['II', 'III'];['I', 'IV', 'II', 'III'];['IV', 'II', 'III'];0.09149481150578158;0.07396926535604222;0.10857637527941115;[('ipsi V', 0.03045898864114984), ('contra I', 0.022838874209393355), ('ipsi VII', 0.02062921037356029)]
0.0018181818181818182;early;False;['II', 'III', 'IV'];['IV'];['V', 'II', 'III', 'IV'];['III', 'IV'];0.09278162828745812;0.06879370206999424;0.15555358887062085;[('contra II', 0.03581874465952615), ('ipsi I', 0.033303893274647396), ('ipsi VII', 0.019491894802316122)]
0.0018181818181818182;early;True;['III'];[];['II', 'III'];['II'];0.09263680603834641;0.08114987992511562;0.10629427152220705;[('ipsi IV', 0.036195745540503824), ('ipsi V', 0.014780711632467507), ('ipsi I', 0.013623030896408716)]
0.0018181818181818182;late;True;['III', 'IV'];['III'];['V', 'II', 'III', 'IV'];['IV', 'II', 'III'];0.08424714537086714;0.0691923262206959;0.09802339805534131;[('ipsi I', 0.028717584216943617), ('ipsi VII', 0.020237151164265787), ('contra V', 0.01843761547734628)]
0.0018181818181818182;late;True;['I'];['I'];['III', 'II', 'I'];['III', 'II', 'I'];0.06516003443590768;0.05176459440466804;0.08299268122363512;[('ipsi VII', 0.018553745456031744), ('ipsi IV', 0.016351233752377493), ('ipsi V', 0.014095081333881963)]
0.0036363636363636364;early;False;['V'];[];['III', 'II', 'V'];[];0.05656777026492064;0.04536146899451914;0.0701210577077994;[('ipsi IV', 0.014386688043230454), ('ipsi I', 0.013295614065814332), ('ipsi VII', 0.013101750721301564)]
0.0018181818181818182;early;True;['II', 'III', 'IV'];[];['V', 'II', 'III', 'IV'];['II'];0.07288803663013041;0.060608875022909486;0.08785502595151204;[('ipsi I', 0.02860121495414111), ('ipsi VII', 0.017325814270286493), ('contra III', 0.013516699032469047)]
0.0018181818181818182;late;False;['I', 'II', 'III', 'V'];['II'];['IV', 'I', 'II', 'III', 'V'];['III', 'II'];0.05391141748257644;0.042236574904908716;0.06622823214272407;[('ipsi VII', 0.02293179495650377), ('contra I', 0.015573644092742284), ('contra VII', 0.00618243748464092)]
0.0018181818181818182;late;False;['III', 'V'];['II'];['IV', 'II', 'III', 'V'];['III', 'II'];0.07593361164961074;0.059388745994528654;0.09212926502549747;[('ipsi I', 0.030459724273016735), ('ipsi VII', 0.020229711677826095), ('contra I', 0.01356031298080661)]
0.0018181818181818182;late;True;['II', 'V'];['II', 'IV'];['I', 'IV', 'III', 'II', 'V'];['III', 'II', 'IV'];0.07254637372501366;0.05969060659367991;0.08648661500240966;[('contra I', 0.02357273184951001), ('ipsi VII', 0.02147719254612884), ('contra V', 0.020539306687179303)]
0.0018181818181818182;late;True;['I', 'II'];['II'];['III', 'I', 'II'];['III', 'II'];0.08423757155165652;0.06905528326513037;0.0990813712561599;[('ipsi VII', 0.018678926945275946), ('ipsi IV', 0.017443397261472343), ('ipsi V', 0.015881341156086005)]
0.0018181818181818182;early;True;['III', 'VII'];[];['IV', 'II', 'III', 'VII'];['II'];0.0590783546506136;0.04905446266966957;0.07033000748173004;[('ipsi V', 0.018624686329473672), ('ipsi I', 0.017555915482316182), ('contra III', 0.011359250178165047)]
0.0018181818181818182;late;True;['II', 'IV'];['II'];['I', 'III', 'II', 'IV'];['III', 'II'];0.08065879448089627;0.06720922756429938;0.09510926442317119;[('ipsi V', 0.026672228246947677), ('ipsi VII', 0.019352719675087574), ('contra I', 0.016197414461431088)]
0.0018181818181818182;early;False;['I', 'II', 'III', 'IV', 'V'];[];['I', 'II', 'III', 'IV', 'V'];[];0.04686902261544122;0.037473702436817274;0.05680622740927367;[('ipsi VII', 0.02153429270731243), ('contra II', 0.015933883811322536), ('contra VII', 0.0058170889913520775)]
0.0018181818181818182;early;False;['I', 'II', 'III', 'IV'];[];['I', 'II', 'III', 'IV'];[];0.08120755978704278;0.06528843256597466;0.09925926328408398;[('ipsi V', 0.03933775449350967), ('ipsi VII', 0.019849659737174185), ('contra II', 0.015116796295867273)]
0.0018181818181818182;late;False;['VII'];[];['III', 'II', 'VII'];[];0.05053198949285283;0.04245657869796851;0.05943015597778465;[('ipsi I', 0.013436490994286693), ('contra II', 0.012371801694770911), ('ipsi IV', 0.010370720824322525)]
0.0018181818181818182;late;True;['II', 'IV'];[];['III', 'II', 'IV'];['II'];0.09499601291212856;0.08342031485505007;0.10861272855717312;[('ipsi I', 0.02777048150709869), ('ipsi V', 0.02364386396578288), ('ipsi VII', 0.017883014464757513)]
0.0018181818181818182;early;True;['II', 'III'];['II', 'III'];['I', 'IV', 'II', 'III'];['IV', 'II', 'III'];0.08379992237518155;0.06837004451631588;0.10009328640093777;[('ipsi V', 0.024830349104310354), ('contra I', 0.02095887244409594), ('ipsi VII', 0.017739001242156792)]
