Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0036363636363636364;early;True;['II'];['II'];['IV', 'III', 'I', 'II'];['I', 'II'];0.06880609642158078;0.05405460681319496;0.08340767860278281;[('contra III', 0.044520083297013444), ('ipsi VII', 0.011032249628709048), ('ipsi V', 0.010890049419885705)]
0.0018181818181818182;early;False;['III', 'IV'];[];['II', 'I', 'III', 'IV'];[];0.07574877124311788;0.05485513269771132;0.10435899704506371;[('ipsi V', 0.041407366344523466), ('contra III', 0.013946820917930702), ('ipsi VII', 0.010441712518341743)]
0.01090909090909091;early;False;['II', 'V'];[];['IV', 'III', 'I', 'II', 'V'];[];0.039556086254748234;0.03240065652314734;0.04823752345650635;[('contra III', 0.015322485534758788), ('ipsi VII', 0.011765036101184626), ('contra I', 0.0074529078056391335)]
0.0018181818181818182;late;False;['V'];[];['I', 'IV', 'III', 'V'];[];0.08647239738773847;0.07006697281075824;0.10592842102295238;[('ipsi II', 0.0523702395205301), ('contra III', 0.014056115631687615), ('ipsi VII', 0.010629066484582861)]
0.0018181818181818182;late;False;['II', 'III'];['II', 'III'];['IV', 'I', 'II', 'III'];['I', 'II', 'III'];0.07888265313255857;0.0639913228672034;0.09537219690160094;[('contra IV', 0.0412682136962358), ('ipsi V', 0.021456361156359523), ('ipsi VII', 0.015242278355285143)]
0.0018181818181818182;early;False;['II', 'III', 'IV'];['IV'];['V', 'I', 'II', 'III', 'IV'];['III', 'IV'];0.07679418362738769;0.04966904319490175;0.1118124319952547;[('contra V', 0.05095736287705313), ('ipsi VII', 0.014070808843527616), ('contra I', 0.008938461173096266)]
0.0018181818181818182;early;True;['III'];[];['IV', 'I', 'III'];[];0.07411199882382144;0.0626495994957406;0.08591150928462683;[('ipsi II', 0.03723380196730847), ('contra III', 0.012427853591204517), ('ipsi VII', 0.008213304949839483)]
0.0018181818181818182;late;True;['III', 'IV'];['III'];['V', 'II', 'I', 'III', 'IV'];['III'];0.08514174209939104;0.06677808494784988;0.10484498176291636;[('contra IV', 0.051844889289533555), ('contra II', 0.013585720688190969), ('ipsi VII', 0.012984190056788334)]
0.0018181818181818182;late;True;['I'];['I'];['IV', 'II', 'III', 'I'];['II', 'I'];0.04037349716267838;0.03193075042567898;0.04954209681214641;[('contra III', 0.018787724628116564), ('ipsi VII', 0.009699285434059374), ('ipsi V', 0.009114153144747419)]
0.0036363636363636364;early;False;['V'];[];['I', 'IV', 'III', 'V'];[];0.06966041102796454;0.05858410717039824;0.0837087653379445;[('ipsi II', 0.039515662771585865), ('contra III', 0.01217846862900514), ('ipsi VII', 0.008915121183914198)]
0.0018181818181818182;early;True;['II', 'III', 'IV'];[];['I', 'II', 'III', 'IV'];[];0.09755214688538993;0.06995321484787984;0.13747071148803394;[('ipsi V', 0.05605264946379861), ('contra III', 0.017749603411845803), ('ipsi VII', 0.01262724238743945)]
0.0018181818181818182;late;False;['I', 'II', 'III', 'V'];['II'];['IV', 'I', 'II', 'III', 'V'];['I', 'II'];0.08901309572054285;0.06808028392711195;0.11237977677011146;[('contra III', 0.06905347334376688), ('ipsi VII', 0.016449062380737747), ('contra IV', 0.004981477350178539)]
0.0018181818181818182;late;False;['III', 'V'];['II'];['II', 'I', 'IV', 'III', 'V'];['I', 'II'];0.07533679760804063;0.05699550177898535;0.09448871547680307;[('contra III', 0.05796667754877856), ('ipsi VII', 0.01410349281649922), ('contra IV', 0.0038551307806927075)]
0.0018181818181818182;late;True;['II', 'V'];['II', 'IV'];['IV', 'III', 'I', 'II', 'V'];['I', 'III', 'II', 'IV'];0.06961991770826638;0.042318361321561714;0.10898855489378609;[('contra V', 0.052769529212103775), ('ipsi VII', 0.017084857475509037), ('contra VII', 0.0007669340381254574)]
0.0018181818181818182;late;True;['I', 'II'];['II'];['IV', 'III', 'I', 'II'];['I', 'II'];0.08426675961195772;0.06749979714936716;0.10444553256647157;[('contra III', 0.054504719724544015), ('ipsi V', 0.014478170283932595), ('ipsi VII', 0.013034590977783325)]
0.0018181818181818182;early;True;['III', 'VII'];[];['IV', 'I', 'III', 'VII'];[];0.08410221932200047;0.06802498742808802;0.10436097153301456;[('ipsi II', 0.04970016254699596), ('contra III', 0.014522937288992132), ('ipsi V', 0.010111582313090749)]
0.0018181818181818182;late;True;['II', 'IV'];['II'];['V', 'I', 'III', 'II', 'IV'];['I', 'II'];0.08039249482214483;0.06197895286040098;0.10109216197979032;[('contra III', 0.06212931642541379), ('ipsi VII', 0.014582140256327147), ('contra IV', 0.004523564010117876)]
0.0018181818181818182;early;False;['I', 'II', 'III', 'IV', 'V'];[];['I', 'II', 'III', 'IV', 'V'];[];0.047444184691046096;0.03880851023934885;0.057922791359388534;[('contra III', 0.01840991460269534), ('ipsi VII', 0.014839097048087804), ('contra I', 0.008214921839655678)]
0.0018181818181818182;early;False;['I', 'II', 'III', 'IV'];[];['I', 'II', 'III', 'IV'];[];0.09954440311098602;0.07167616378416522;0.14187532684337475;[('ipsi V', 0.05925039433337391), ('contra III', 0.01672592649239286), ('ipsi VII', 0.013089104521458322)]
0.0018181818181818182;late;False;['VII'];[];['IV', 'I', 'III', 'VII'];[];0.07534071934758216;0.06155061025797661;0.09119267297110482;[('ipsi II', 0.044135026777619026), ('contra III', 0.013013256790051622), ('ipsi V', 0.00894867072103625)]
0.0018181818181818182;late;True;['II', 'IV'];[];['V', 'III', 'I', 'II', 'IV'];[];0.04557610192811836;0.03722496818287975;0.05473225796547119;[('contra III', 0.018272519728870652), ('ipsi VII', 0.013172619046467016), ('contra I', 0.008269488860883014)]
