;Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;top 3 spared lnls risk
5377;3.934604686967887e-05;early;True;['II', 'IV'];['VII'];['V', 'III', 'II', 'IV'];['II', 'VII'];0.06488894118085384;[('ipsi I', 0.024097082354771517), ('ipsi VII', 0.017658769036763666), ('contra III', 0.015770213963675766)]
5378;1.6048704767929965e-05;early;True;['II', 'IV'];['V'];['V', 'III', 'II', 'IV'];['IV', 'II', 'V'];0.0728781172218656;[('ipsi I', 0.02422760896321125), ('contra III', 0.022228638234266417), ('ipsi VII', 0.017768576379191724)]
5379;5.79737447222146e-07;early;True;['II', 'IV'];['V', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'II', 'V', 'VII'];0.07277650450926873;[('ipsi I', 0.026335829454920634), ('contra III', 0.02561561516698171), ('ipsi VII', 0.01955506934810028)]
5380;1.4761588138618356e-05;early;True;['II', 'IV'];['IV'];['V', 'III', 'II', 'IV'];['V', 'II', 'III', 'IV'];0.05234137785507639;[('ipsi I', 0.024226491894342037), ('ipsi VII', 0.017770412945510107), ('contra VII', 0.007758424006365934)]
5381;5.123087202828033e-07;early;True;['II', 'IV'];['IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'II', 'III', 'VII', 'IV'];0.049075610605746105;[('ipsi I', 0.026349094715121476), ('ipsi VII', 0.019568122048245137), ('contra I', 0.0039040542378277147)]
5382;3.6826046048025187e-06;early;True;['II', 'IV'];['IV', 'V'];['V', 'III', 'II', 'IV'];['II', 'III', 'IV', 'V'];0.05804285760907931;[('ipsi I', 0.026863464346311015), ('ipsi VII', 0.0200026826872643), ('contra VII', 0.008721065001669772)]
5383;1.498005308628339e-07;early;True;['II', 'IV'];['IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['II', 'III', 'IV', 'V', 'VII'];0.0531859020297206;[('ipsi I', 0.028632502307316517), ('ipsi VII', 0.021520374865153583), ('contra I', 0.0038907644615102073)]
5384;6.017619458982948e-05;early;True;['II', 'IV'];['III'];['V', 'III', 'II', 'IV'];['IV', 'II', 'III'];0.05883727960710512;[('ipsi I', 0.024291780660129197), ('ipsi VII', 0.017821403260492755), ('contra VII', 0.007780440125469791)]
5385;2.122737579921766e-06;early;True;['II', 'IV'];['III', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'II', 'III', 'VII'];0.05653823212107245;[('ipsi I', 0.02639226007425694), ('ipsi VII', 0.019602047807800088), ('contra I', 0.006333819587621322)]
5386;8.709708023258388e-07;early;True;['II', 'IV'];['III', 'V'];['V', 'III', 'II', 'IV'];['II', 'IV', 'III', 'V'];0.061470196147453735;[('ipsi I', 0.02745267031124986), ('ipsi VII', 0.02050473981382058), ('contra VII', 0.008935219166021654)]
5387;3.451821748214741e-08;early;True;['II', 'IV'];['III', 'V', 'VII'];['V', 'III', 'II', 'IV'];['II', 'IV', 'III', 'V', 'VII'];0.056804022594294776;[('ipsi I', 0.02928217955019416), ('ipsi VII', 0.022071144978692572), ('contra I', 0.0064901335875218145)]
5388;1.371338662078459e-05;early;True;['II', 'IV'];['III', 'IV'];['V', 'III', 'II', 'IV'];['V', 'II', 'III', 'IV'];0.09262767266827296;[('ipsi I', 0.026709917677577223), ('ipsi VII', 0.019868944907900383), ('contra VII', 0.00866386771717642)]
5389;5.559580800922132e-07;early;True;['II', 'IV'];['III', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'II', 'III', 'IV', 'VII'];0.09249300499314758;[('ipsi I', 0.028476096495648057), ('ipsi VII', 0.021384356994844023), ('contra I', 0.005729644786589931)]
5390;2.165989971923797e-06;early;True;['II', 'IV'];['III', 'IV', 'V'];['V', 'III', 'II', 'IV'];['II', 'III', 'IV', 'V'];0.06547334956399584;[('ipsi I', 0.029600537453573328), ('ipsi VII', 0.022347797748626507), ('contra VII', 0.009729086940245383)]
5391;1.0181960960245163e-07;early;True;['II', 'IV'];['III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['II', 'III', 'IV', 'V', 'VII'];0.059350477646219466;[('ipsi I', 0.03108475082873304), ('ipsi VII', 0.023620547593324798), ('contra I', 0.00574756377202747)]
5392;0.00042602952532069376;early;True;['II', 'IV'];['II'];['V', 'III', 'II', 'IV'];['III', 'II'];0.0693618970785553;[('ipsi I', 0.023871227775158304), ('ipsi VII', 0.017468193773309177), ('contra I', 0.014489143532243787)]
5393;1.531058948125277e-05;early;True;['II', 'IV'];['II', 'VII'];['V', 'III', 'II', 'IV'];['III', 'II', 'VII'];0.06787254200460413;[('ipsi I', 0.02598652921325814), ('ipsi VII', 0.019257809092528905), ('contra I', 0.01542752343529506)]
5394;6.322113600576544e-06;early;True;['II', 'IV'];['II', 'V'];['V', 'III', 'II', 'IV'];['IV', 'III', 'II', 'V'];0.06770430912281437;[('ipsi I', 0.026183413089816886), ('ipsi VII', 0.019425081518711813), ('contra I', 0.015448564156779457)]
5395;2.5475252270102455e-07;early;True;['II', 'IV'];['II', 'V', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'III', 'II', 'V', 'VII'];0.06386992449967543;[('ipsi I', 0.02808469434756413), ('ipsi VII', 0.021050616172834116), ('contra I', 0.016184775718628155)]
5396;5.586382231589621e-06;early;True;['II', 'IV'];['II', 'IV'];['V', 'III', 'II', 'IV'];['V', 'III', 'II', 'IV'];0.06880026829363417;[('ipsi I', 0.027070906080618837), ('ipsi VII', 0.020181906567983156), ('contra I', 0.014625580658326552)]
5397;2.1692436776785604e-07;early;True;['II', 'IV'];['II', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'III', 'VII', 'II', 'IV'];0.06452390876817432;[('ipsi I', 0.028911663779201204), ('ipsi VII', 0.021757105132014485), ('contra I', 0.015325412009458958)]
5398;1.6070650988027849e-06;early;True;['II', 'IV'];['II', 'IV', 'V'];['V', 'III', 'II', 'IV'];['III', 'II', 'IV', 'V'];0.07420740492007376;[('ipsi I', 0.02910927708097844), ('ipsi VII', 0.021926057010310165), ('contra I', 0.015788645654008233)]
5399;7.100561156822009e-08;early;True;['II', 'IV'];['II', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['III', 'II', 'IV', 'V', 'VII'];0.0687647882826524;[('ipsi I', 0.03076758451137298), ('ipsi VII', 0.02334730425079522), ('contra I', 0.016308636445915913)]
5400;0.00011348081253241112;early;True;['II', 'IV'];['II', 'III'];['V', 'III', 'II', 'IV'];['IV', 'II', 'III'];0.07080563054146319;[('ipsi I', 0.026343758591305076), ('ipsi VII', 0.01955746505579649), ('contra I', 0.013762844920898675)]
5401;4.684955069133194e-06;early;True;['II', 'IV'];['II', 'III', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'II', 'III', 'VII'];0.06741832273201814;[('ipsi I', 0.028129008313767783), ('ipsi VII', 0.02108837234726785), ('contra I', 0.014684128577499)]
5402;1.9385595461965137e-06;early;True;['II', 'IV'];['II', 'III', 'V'];['V', 'III', 'II', 'IV'];['IV', 'II', 'III', 'V'];0.07307293222252367;[('ipsi I', 0.029051466392574738), ('ipsi VII', 0.021874649819404287), ('contra I', 0.014726773541755752)]
5403;8.730076597065603e-08;early;True;['II', 'IV'];['II', 'III', 'V', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'II', 'III', 'V', 'VII'];0.06784581120531846;[('ipsi I', 0.030713695867836184), ('ipsi VII', 0.02329944096513926), ('contra I', 0.015449034722592892)]
5404;2.0733306168971045e-05;early;True;['II', 'IV'];['II', 'III', 'IV'];['V', 'III', 'II', 'IV'];['V', 'II', 'III', 'IV'];0.07208682131630231;[('ipsi I', 0.02892883927199736), ('ipsi VII', 0.021772894485509005), ('contra I', 0.013941113932839621)]
5405;9.703747795397914e-07;early;True;['II', 'IV'];['II', 'III', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'II', 'III', 'IV', 'VII'];0.0666439792681468;[('ipsi I', 0.03045441565690736), ('ipsi VII', 0.023082256327996604), ('contra I', 0.01466029636538769)]
5406;3.2452097772138564e-06;early;True;['II', 'IV'];['II', 'III', 'IV', 'V'];['V', 'III', 'II', 'IV'];['II', 'III', 'IV', 'V'];0.07847863135368098;[('ipsi I', 0.031548452174419574), ('ipsi VII', 0.02401715796684665), ('contra I', 0.014864344465970914)]
5407;1.7016509397135362e-07;early;True;['II', 'IV'];['II', 'III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['II', 'III', 'IV', 'V', 'VII'];0.07169517697223943;[('ipsi I', 0.032905595401764756), ('ipsi VII', 0.025177326462028273), ('contra I', 0.015392037373705477)]
5408;1.3737079065524546e-05;early;True;['II', 'IV'];['I'];['V', 'III', 'II', 'IV'];['II', 'I'];0.0759686965661025;[('contra III', 0.02590822314608645), ('ipsi I', 0.0229780252554754), ('ipsi VII', 0.016729764792620224)]
5409;4.422580852611195e-07;early;True;['II', 'IV'];['I', 'VII'];['V', 'III', 'II', 'IV'];['II', 'I', 'VII'];0.07839522559502121;[('contra III', 0.030777180083012137), ('ipsi I', 0.025275043823806395), ('ipsi VII', 0.018655645821816225)]
5410;1.8105100830389141e-07;early;True;['II', 'IV'];['I', 'V'];['V', 'III', 'II', 'IV'];['III', 'IV', 'II', 'I', 'V'];0.08991347951110404;[('ipsi I', 0.02543209850696388), ('ipsi VII', 0.018788708335620723), ('contra VII', 0.008197888147741715)]
5411;6.668508771898863e-09;early;True;['II', 'IV'];['I', 'V', 'VII'];['V', 'III', 'II', 'IV'];['III', 'IV', 'II', 'I', 'V', 'VII'];0.0929665236125427;[('ipsi I', 0.027453305379145546), ('ipsi VII', 0.020511434058533836)]
5412;1.6322340072660482e-07;early;True;['II', 'IV'];['I', 'IV'];['V', 'III', 'II', 'IV'];['V', 'III', 'II', 'I', 'IV'];0.052746203768650975;[('ipsi I', 0.026007653735577604), ('ipsi VII', 0.019282094590424636), ('contra VII', 0.008410723249221857)]
5413;5.780813201852391e-09;early;True;['II', 'IV'];['I', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'III', 'II', 'I', 'IV', 'VII'];0.04849433886290044;[('ipsi I', 0.02807957997343432), ('ipsi VII', 0.02104758915136025)]
5414;4.151674515365568e-08;early;True;['II', 'IV'];['I', 'IV', 'V'];['V', 'III', 'II', 'IV'];['III', 'II', 'I', 'IV', 'V'];0.05752127263825141;[('ipsi I', 0.028234916715785596), ('ipsi VII', 0.02117926793213498), ('contra VII', 0.009227681337467951)]
5415;1.7127149733404992e-09;early;True;['II', 'IV'];['I', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['III', 'II', 'I', 'IV', 'V', 'VII'];0.05198153631545725;[('ipsi I', 0.0300056689533065), ('ipsi VII', 0.02269711724161605)]
5416;6.761137215246558e-07;early;True;['II', 'IV'];['I', 'III'];['V', 'III', 'II', 'IV'];['IV', 'II', 'I', 'III'];0.09845572614786972;[('ipsi I', 0.02674643287495154), ('ipsi VII', 0.019905582327208404), ('contra VII', 0.008677631423825691)]
5417;2.4320635133139096e-08;early;True;['II', 'IV'];['I', 'III', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'II', 'I', 'III', 'VII'];0.09791924848213554;[('ipsi I', 0.028601333727972432), ('ipsi VII', 0.02149149628054358), ('contra V', 0.005524579977861796)]
5418;1.0005038812636312e-08;early;True;['II', 'IV'];['I', 'III', 'V'];['V', 'III', 'II', 'IV'];['IV', 'II', 'I', 'III', 'V'];0.06008917907686216;[('ipsi I', 0.02943833650726813), ('ipsi VII', 0.02220432958043299), ('contra VII', 0.00966509164189465)]
5419;4.028038171753973e-10;early;True;['II', 'IV'];['I', 'III', 'V', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'II', 'I', 'III', 'V', 'VII'];0.053986652688837525;[('ipsi I', 0.031118765539338997), ('ipsi VII', 0.02364340946011797)]
5420;1.5770205554797884e-07;early;True;['II', 'IV'];['I', 'III', 'IV'];['V', 'III', 'II', 'IV'];['V', 'II', 'I', 'III', 'IV'];0.09337374163128417;[('ipsi I', 0.028951795875226904), ('ipsi VII', 0.021790897208481808), ('contra VII', 0.00948813751313407)]
5421;6.4767101336425325e-09;early;True;['II', 'IV'];['I', 'III', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'II', 'I', 'III', 'IV', 'VII'];0.09106513618386805;[('ipsi I', 0.030620569399802976), ('ipsi VII', 0.02322109536934468)]
5422;2.5230213842334545e-08;early;True;['II', 'IV'];['I', 'III', 'IV', 'V'];['V', 'III', 'II', 'IV'];['II', 'I', 'III', 'IV', 'V'];0.06443765492634938;[('ipsi I', 0.03146952978948357), ('ipsi VII', 0.023946774533483536), ('contra VII', 0.010412580801641027)]
5423;1.1987543132275305e-09;early;True;['II', 'IV'];['I', 'III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['II', 'I', 'III', 'IV', 'V', 'VII'];0.05725009350995057;[('ipsi I', 0.03292605044711983), ('ipsi VII', 0.025191533591973996)]
5424;3.0443007083797097e-05;early;True;['II', 'IV'];['I', 'II'];['V', 'III', 'II', 'IV'];['III', 'I', 'II'];0.05890596185867596;[('ipsi I', 0.025254850375462552), ('ipsi VII', 0.018623233072791946), ('contra VII', 0.00812756129809069)]
5425;1.1832732363566306e-06;early;True;['II', 'IV'];['I', 'II', 'VII'];['V', 'III', 'II', 'IV'];['III', 'I', 'II', 'VII'];0.05546415629842545;[('ipsi I', 0.027114294810175875), ('ipsi VII', 0.020216134450984552), ('contra IV', 0.005600217928223924)]
5426;4.885754176405464e-07;early;True;['II', 'IV'];['I', 'II', 'V'];['V', 'III', 'II', 'IV'];['IV', 'III', 'I', 'II', 'V'];0.055506738826240555;[('ipsi I', 0.0272968911857841), ('ipsi VII', 0.02037171464967562), ('contra VII', 0.008880300282327202)]
5427;2.0893144766862768e-08;early;True;['II', 'IV'];['I', 'II', 'V', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'III', 'I', 'II', 'V', 'VII'];0.05023807946026467;[('ipsi I', 0.0290419146353892), ('ipsi VII', 0.021869192197143863)]
5428;4.222814449406616e-07;early;True;['II', 'IV'];['I', 'II', 'IV'];['V', 'III', 'II', 'IV'];['V', 'III', 'I', 'II', 'IV'];0.05750030013798678;[('ipsi I', 0.028228091959601), ('ipsi VII', 0.021168149005501777), ('contra VII', 0.009222351019871667)]
5429;1.743722765424139e-08;early;True;['II', 'IV'];['I', 'II', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'III', 'VII', 'I', 'II', 'IV'];0.05189103113502369;[('ipsi I', 0.029957491504934777), ('ipsi VII', 0.02265126027080189)]
5430;1.3215312295981618e-07;early;True;['II', 'IV'];['I', 'II', 'IV', 'V'];['V', 'III', 'II', 'IV'];['III', 'I', 'II', 'IV', 'V'];0.0612389955705921;[('ipsi I', 0.029971667057715277), ('ipsi VII', 0.02266460488784873), ('contra VII', 0.009865004029219648)]
5431;6.105046022130941e-09;early;True;['II', 'IV'];['I', 'II', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['III', 'I', 'II', 'IV', 'V', 'VII'];0.05480437498716985;[('ipsi I', 0.031569265793705475), ('ipsi VII', 0.024032885992895815)]
5432;7.6082917975689235e-06;early;True;['II', 'IV'];['I', 'II', 'III'];['V', 'III', 'II', 'IV'];['IV', 'I', 'II', 'III'];0.09854142981127079;[('ipsi I', 0.027904640915346182), ('ipsi VII', 0.020892291929062376), ('contra VII', 0.009103908892397825)]
5433;3.400829349036911e-07;early;True;['II', 'IV'];['I', 'II', 'III', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'I', 'II', 'III', 'VII'];0.09698219281327831;[('ipsi I', 0.029500267406410964), ('ipsi VII', 0.02226281970848928), ('contra V', 0.005539074054152272)]
5434;1.4094089066339998e-07;early;True;['II', 'IV'];['I', 'II', 'III', 'V'];['V', 'III', 'II', 'IV'];['IV', 'I', 'II', 'III', 'V'];0.062003440947980965;[('ipsi I', 0.030330317697689468), ('ipsi VII', 0.022969502883387307), ('contra VII', 0.009994263421871005)]
5435;6.782991498572236e-09;early;True;['II', 'IV'];['I', 'II', 'III', 'V', 'VII'];['V', 'III', 'II', 'IV'];['IV', 'I', 'II', 'III', 'V', 'VII'];0.055328647567926194;[('ipsi I', 0.03186039589611507), ('ipsi VII', 0.02427982944294035)]
5436;1.4363704918908058e-06;early;True;['II', 'IV'];['I', 'II', 'III', 'IV'];['V', 'III', 'II', 'IV'];['V', 'I', 'II', 'III', 'IV'];0.09621460942111078;[('ipsi I', 0.030266852462241305), ('ipsi VII', 0.022919235425741438), ('contra VII', 0.009972520177076226)]
5437;7.121220660843424e-08;early;True;['II', 'IV'];['I', 'II', 'III', 'IV', 'VII'];['V', 'III', 'II', 'IV'];['V', 'I', 'II', 'III', 'IV', 'VII'];0.09263152853726951;[('ipsi I', 0.03170955307822736), ('ipsi VII', 0.024155295149686836)]
5438;2.456551896101525e-07;early;True;['II', 'IV'];['I', 'II', 'III', 'IV', 'V'];['V', 'III', 'II', 'IV'];['I', 'II', 'III', 'IV', 'V'];0.06678442530009282;[('ipsi I', 0.032569798003910785), ('ipsi VII', 0.02488837117498598), ('contra VII', 0.010814808526242612)]
5439;1.3422045676081168e-08;early;True;['II', 'IV'];['I', 'II', 'III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV'];['I', 'II', 'III', 'IV', 'V', 'VII'];0.058998531175166166;[('ipsi I', 0.033896518040177626), ('ipsi VII', 0.02602023481519535)]
5440;8.983410857065318e-05;early;True;['II', 'IV', 'VII'];[];['V', 'III', 'II', 'IV', 'VII'];['II'];0.05553718325006906;[('ipsi I', 0.024128477046150953), ('contra III', 0.015795270987673245), ('contra VII', 0.0077204583794114375)]
5441;3.2888340632087082e-06;early;True;['II', 'IV', 'VII'];['VII'];['V', 'III', 'II', 'IV', 'VII'];['II', 'VII'];0.05259748753960264;[('ipsi I', 0.026238917759449445), ('contra III', 0.01750903710030524), ('contra IV', 0.003931842828566211)]
5442;1.3217628320944303e-06;early;True;['II', 'IV', 'VII'];['V'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'V'];0.062498400414655444;[('ipsi I', 0.026366692332645367), ('contra III', 0.02566816524429886), ('contra VII', 0.008538185015814083)]
5443;5.417809898989899e-08;early;True;['II', 'IV', 'VII'];['V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'V', 'VII'];0.05959887661698382;[('contra III', 0.028928930391397645), ('ipsi I', 0.028254476382186953), ('contra I', 0.0036116220266136714)]
5444;1.1741040033170914e-06;early;True;['II', 'IV', 'VII'];['IV'];['V', 'III', 'II', 'IV', 'VII'];['V', 'II', 'III', 'IV'];0.0942342468464508;[('ipsi I', 0.02638015262292277), ('contra VII', 0.008545117755071172), ('contra I', 0.003908747512748557)]
5445;4.637166103592526e-08;early;True;['II', 'IV', 'VII'];['IV', 'VII'];['V', 'III', 'VII', 'II', 'IV'];['V', 'II', 'III', 'IV', 'VII'];0.09410357568917524;[('ipsi I', 0.028279565244183333), ('contra I', 0.004199973672999508)]
5446;3.428152414137204e-07;early;True;['II', 'IV', 'VII'];['IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['II', 'III', 'IV', 'V'];0.04150000040991014;[('ipsi I', 0.028662044677212013), ('contra VII', 0.009383967950379175), ('contra I', 0.0038944391379158766)]
5447;1.535685346286019e-08;early;True;['II', 'IV', 'VII'];['IV', 'V', 'VII'];['V', 'III', 'VII', 'II', 'IV'];['II', 'III', 'IV', 'V', 'VII'];0.03429008044884819;[('ipsi I', 0.030317770886878464), ('contra I', 0.004103971939557177)]
5448;4.801599230489127e-06;early;True;['II', 'IV', 'VII'];['III'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'II', 'III'];0.094383413431197;[('ipsi I', 0.02642308338984118), ('contra VII', 0.008559576141082208), ('contra I', 0.006343592296059074)]
5449;1.928127347189262e-07;early;True;['II', 'IV', 'VII'];['III', 'VII'];['V', 'III', 'VII', 'II', 'IV'];['IV', 'II', 'VII', 'III'];0.0937307056191473;[('ipsi I', 0.028304413310938983), ('contra I', 0.006944816737837994), ('contra V', 0.006069229615899738)]
5450;7.799045452913726e-08;early;True;['II', 'IV', 'VII'];['III', 'V'];['V', 'III', 'II', 'IV', 'VII'];['II', 'IV', 'III', 'V'];0.044861745365598664;[('ipsi I', 0.02931279966425094), ('contra VII', 0.009619320983943459), ('contra I', 0.006498359533601384)]
5451;3.449988620621661e-09;early;True;['II', 'IV', 'VII'];['III', 'V', 'VII'];['V', 'III', 'VII', 'II', 'IV'];['II', 'IV', 'III', 'V', 'VII'];0.037711840484030534;[('ipsi I', 0.030989145750490717), ('contra I', 0.006953683889608386)]
5452;1.2637498365472506e-06;early;True;['II', 'IV', 'VII'];['III', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['V', 'II', 'III', 'IV'];0.08149371094831798;[('ipsi I', 0.028505431716428296), ('contra VII', 0.009325830184559904), ('contra I', 0.005738157537762276)]
5453;5.6582908826538616e-08;early;True;['II', 'IV', 'VII'];['III', 'IV', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['V', 'II', 'III', 'IV', 'VII'];0.07895832277617734;[('ipsi I', 0.03015892202483207), ('contra I', 0.006222889353892619)]
5454;2.3197302255830626e-07;early;True;['II', 'IV', 'VII'];['III', 'IV', 'V'];['V', 'III', 'II', 'IV', 'VII'];['II', 'III', 'IV', 'V'];0.046562816655506045;[('ipsi I', 0.031112445252225358), ('contra VII', 0.010283956162202979), ('contra I', 0.005754775712454629)]
5455;1.1753279307447052e-08;early;True;['II', 'IV', 'VII'];['III', 'IV', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['II', 'III', 'IV', 'V', 'VII'];0.03845576317678494;[('ipsi I', 0.03253872501320682), ('contra I', 0.006130680900585802)]
5456;3.466215109421389e-05;early;True;['II', 'IV', 'VII'];['II'];['V', 'III', 'II', 'IV', 'VII'];['III', 'II'];0.057660528255946156;[('ipsi I', 0.026017028941784988), ('contra I', 0.015439549706852143), ('contra VII', 0.008410715973763258)]
5457;1.4145461318942285e-06;early;True;['II', 'IV', 'VII'];['II', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['III', 'II', 'VII'];0.05321677360408476;[('ipsi I', 0.0279094314493529), ('contra I', 0.01618913736335098), ('contra IV', 0.006352320339694793)]
5458;5.757486367658136e-07;early;True;['II', 'IV', 'VII'];['II', 'V'];['V', 'III', 'VII', 'II', 'IV'];['IV', 'III', 'II', 'V'];0.05259079057265224;[('ipsi I', 0.028115153114248444), ('contra I', 0.016195457338748134), ('contra VII', 0.00918191473808712)]
5459;2.5849727949282237e-08;early;True;['II', 'IV', 'VII'];['II', 'V', 'VII'];['V', 'III', 'II', 'IV', 'VII'];['IV', 'III', 'II', 'V', 'VII'];0.04614173203921081;[('ipsi I', 0.029856391962408434), ('contra I', 0.01680951083664898)]
5460;4.92721420162917e-07;early;True;['II', 'IV', 'VII'];['II', 'IV'];['V', 'III', 'II', 'IV', 'VII'];['V', 'III', 'II', 'IV'];0.05285982731643041;[('ipsi I', 0.028942017748126665), ('contra I', 0.015336437020310373), ('contra VII', 0.00948537066481271)]
5461;2.1362864757055652e-08;early;True;['II', 'IV', 'VII'];['II', 'IV', 'VII'];['V', 'III', 'VII', 'II', 'IV'];['V', 'III', 'II', 'IV', 'VII'];0.046066681593418146;[('ipsi I', 0.030626232043770137), ('contra I', 0.015952080459272815)]
